age,monthly_income,loan_amount,duration_months,existing_debt,num_dependents,employment_type,education,credit_history,collateral,approved
26,1006010,4412636,24,144763,3,employed,tertiary,1,1,1
22,1474150,3296375,60,371930,2,self_employed,secondary,0,0,0
29,793264,3785658,18,266897,0,student,tertiary,0,1,0
53,510522,3931819,18,526121,3,employed,none,1,1,0
44,715329,882441,48,759592,4,self_employed,secondary,0,1,0
54,324548,3830895,48,270789,5,self_employed,tertiary,0,0,0
35,1500781,4512028,60,236192,1,employed,tertiary,1,0,1
21,508521,951334,36,377572,3,employed,primary,1,0,0
43,1527775,1793579,60,358121,1,employed,tertiary,1,1,1
29,1864220,4995849,36,564312,0,employed,primary,1,0,1
57,220534,177319,48,772428,1,employed,tertiary,1,1,0
41,331504,562193,36,633141,1,employed,tertiary,0,1,0
45,922089,1577965,48,211670,4,employed,secondary,1,0,1
62,469503,4351264,36,140707,1,unemployed,tertiary,1,0,0
58,246544,89015,12,675424,3,unemployed,tertiary,0,1,0
46,1345088,778165,48,534228,1,self_employed,none,0,0,0
48,1862901,982478,60,821601,2,self_employed,secondary,1,1,1
57,1132736,2624660,24,340791,1,employed,primary,1,1,1
39,1367509,1884927,24,240739,2,employed,tertiary,0,0,0
46,208253,983671,48,569488,5,employed,secondary,0,1,0
60,719745,3501020,18,187401,1,self_employed,secondary,1,1,1
39,1967605,2874665,24,444374,5,student,tertiary,0,0,0
63,1164217,4990659,60,685099,1,employed,secondary,1,0,0
38,1929255,3056374,18,239354,3,employed,secondary,1,1,1
39,1709537,1971086,24,148865,2,self_employed,secondary,1,1,1
54,1329898,4364198,6,607970,5,unemployed,secondary,0,0,0
21,317688,2737279,6,33677,5,employed,secondary,0,0,0
49,821143,1128332,48,459512,2,employed,primary,1,0,1
53,456491,4912347,60,809454,4,unemployed,secondary,1,1,0
41,1859225,1279133,60,988652,1,employed,tertiary,1,0,0
22,637536,1327879,24,158337,1,self_employed,secondary,0,0,0
25,346694,4199658,12,524818,3,unemployed,tertiary,0,1,0
34,1938701,724075,18,271695,4,student,secondary,1,1,1
46,965356,1037601,24,290538,4,employed,tertiary,1,1,1
29,1511433,4735903,48,567275,3,employed,none,1,1,1
28,1301397,4739587,18,966488,5,employed,tertiary,1,0,0
52,830237,2764383,36,854528,2,self_employed,tertiary,0,1,0
51,1965029,792476,48,346241,5,self_employed,primary,1,0,1
25,1376325,4188937,24,332783,0,student,secondary,0,0,0
60,546389,4392492,12,941594,3,employed,tertiary,0,0,0
55,100713,611032,36,476673,2,self_employed,tertiary,0,1,0
21,1512182,3676523,48,763129,5,employed,tertiary,1,0,0
48,1436123,3836088,24,2781,5,employed,none,0,0,0
23,894898,2542492,6,17330,4,employed,primary,1,0,1
20,1626845,2383180,60,267401,3,employed,tertiary,1,0,1
38,1038722,1105752,24,582930,0,unemployed,secondary,0,1,0
45,1479958,3972381,6,709609,1,employed,tertiary,1,1,0
44,145335,1556610,6,313807,3,employed,primary,1,1,0
29,157441,4757915,48,559244,0,employed,none,1,1,0
34,1115560,1143753,24,235439,0,employed,tertiary,1,1,1
41,1748444,3721013,60,802047,3,employed,secondary,0,1,0
40,947748,2599698,24,787313,2,unemployed,tertiary,0,0,0
41,465976,546184,6,395063,3,student,tertiary,0,1,0
55,706884,1084549,18,760263,5,employed,secondary,1,0,0
53,692742,2394591,36,968631,4,self_employed,primary,1,0,0
49,1147978,4888995,12,645553,5,employed,secondary,1,1,0
44,141656,4124463,24,349790,0,employed,primary,0,1,0
64,115614,145287,36,127148,0,self_employed,tertiary,1,1,1
47,216963,3315302,36,299480,1,employed,secondary,0,1,0
20,403153,2927903,18,606138,0,employed,secondary,1,0,0
64,483048,1446167,36,619942,1,employed,tertiary,1,1,0
23,1406556,4091682,24,171003,0,employed,none,0,0,0
26,1037938,3644909,48,437140,0,employed,tertiary,1,1,1
28,833077,1441864,48,809398,3,employed,tertiary,1,0,0
55,986066,4208433,36,437239,3,employed,secondary,1,0,1
38,1032014,1291165,24,11320,4,self_employed,primary,1,0,1
20,1753913,2503611,24,975345,5,employed,primary,1,0,0
29,912839,4733024,6,589413,2,employed,tertiary,1,0,0
55,844042,1102666,18,985256,4,employed,secondary,1,0,0
28,1732245,1516737,60,222172,0,unemployed,secondary,0,0,0
64,1584710,2150895,12,235077,4,employed,tertiary,1,0,1
61,1114367,1129500,60,117296,3,unemployed,secondary,1,0,0
51,1156623,3336996,6,125355,5,employed,tertiary,0,0,0
51,1592640,4112320,12,717218,0,student,tertiary,1,0,0
25,284898,1728176,60,451930,0,employed,primary,1,0,0
57,511122,3526732,24,11780,4,employed,none,1,0,1
36,725025,1008904,48,862662,5,employed,primary,1,1,0
29,120246,2887689,6,725705,1,self_employed,none,1,1,0
46,1295512,279602,60,514249,2,self_employed,secondary,0,0,0
54,1333531,3538271,36,999602,5,employed,tertiary,1,1,0
40,398292,2985137,36,636984,4,employed,tertiary,0,0,0
44,620178,4399487,12,491193,4,self_employed,tertiary,0,1,0
47,1498586,3833582,24,630363,2,student,tertiary,0,0,0
34,1655752,3453171,48,253731,0,student,none,1,1,1
23,1236397,4176315,12,133001,0,self_employed,none,1,1,1
48,620819,4818614,60,357297,1,employed,tertiary,1,1,0
28,857040,3854287,60,510452,4,employed,tertiary,1,0,0
46,393130,3381838,48,905954,2,unemployed,secondary,0,1,0
45,1087886,638829,60,407460,4,unemployed,tertiary,1,1,0
38,396140,3302696,18,884847,3,student,tertiary,1,1,0
47,1678881,3072927,48,896147,4,self_employed,tertiary,0,1,0
36,1595739,4712608,36,122636,4,unemployed,tertiary,1,1,0
62,107676,2030343,60,377546,3,unemployed,secondary,0,1,0
60,1634424,4708455,60,910713,3,self_employed,primary,1,1,0
61,1546193,3386460,6,11116,2,self_employed,primary,1,0,1
39,1149044,1295175,6,219026,0,employed,tertiary,1,1,0
64,1083388,3524484,6,998747,1,self_employed,secondary,0,1,0
59,737823,188307,48,345445,3,student,tertiary,1,0,0
58,999167,1187333,36,429111,0,employed,primary,1,1,1
42,1036210,3036369,48,733996,2,self_employed,secondary,1,0,0
51,501989,3449928,24,548155,5,employed,secondary,1,0,0
52,869555,3098558,36,895939,4,unemployed,secondary,1,1,0
24,1717210,1646509,36,525496,2,self_employed,primary,0,1,0
62,715078,3651817,48,699445,2,student,tertiary,0,0,0
53,1094281,4200450,48,327716,3,self_employed,primary,1,1,1
59,767997,1818494,6,458450,1,employed,primary,1,1,0
30,1885036,374377,36,83748,3,employed,none,0,0,0
22,1029874,1253049,6,142324,4,self_employed,primary,0,1,0
52,97599,844203,24,85261,3,employed,tertiary,0,1,1
30,198469,522650,18,924510,4,self_employed,none,1,0,0
35,290270,2511897,6,768731,3,employed,tertiary,1,1,0
37,1143982,3681548,48,220667,5,unemployed,tertiary,1,0,0
49,1932665,3590886,60,857315,1,employed,secondary,1,1,1
29,1166136,3871476,12,556459,5,student,secondary,1,1,0
37,566394,3058808,18,552805,0,self_employed,secondary,1,0,0
57,1727007,4825634,24,155346,1,employed,primary,0,0,0
38,570112,890172,60,951081,3,self_employed,secondary,0,1,0
55,1243151,1669888,48,551936,2,student,tertiary,1,1,1
32,1153519,1777386,18,331798,0,self_employed,primary,1,1,1
22,1174415,322201,48,804342,2,employed,tertiary,1,0,0
29,656962,4992913,6,257471,5,student,tertiary,1,0,1
57,599633,845415,60,209691,1,employed,primary,0,0,0
20,1348071,4788587,48,49647,0,employed,primary,0,0,0
46,1148966,4358891,60,471939,5,self_employed,secondary,1,0,1
27,1848977,2894140,24,524712,3,employed,tertiary,1,1,1
61,371701,520897,12,707259,2,employed,secondary,1,0,0
36,1032558,1137462,6,550929,3,self_employed,tertiary,1,1,0
28,1100482,4339453,6,952254,4,self_employed,tertiary,0,0,0
25,1007671,4862612,60,384560,0,employed,tertiary,1,1,1
62,582249,3722689,24,998958,2,self_employed,primary,0,1,0
44,1255788,1002394,24,678514,1,self_employed,tertiary,1,1,0
58,955721,3705694,18,703526,1,self_employed,primary,1,0,0
47,239773,446904,12,929496,1,unemployed,primary,1,0,0
52,1438287,3048163,48,296145,5,employed,secondary,1,1,1
56,392808,4215666,18,538834,1,self_employed,tertiary,1,1,0
28,1179775,4789233,48,172596,2,self_employed,none,1,0,1
37,1883792,475716,48,986059,5,self_employed,secondary,1,1,0
40,149764,610085,48,1304,4,employed,tertiary,1,1,1
21,1220933,3503822,18,647010,1,employed,secondary,1,1,0
62,1441449,1725203,6,898880,1,employed,tertiary,1,1,0
57,471777,4647158,24,966788,5,self_employed,secondary,1,0,0
59,362712,231136,6,868800,1,employed,secondary,1,1,0
55,945781,3449029,12,88327,4,employed,tertiary,1,0,1
62,909734,2541807,18,796454,5,self_employed,tertiary,0,1,0
56,1062884,3059198,12,206958,5,unemployed,primary,0,0,0
34,1717832,1857853,24,77354,0,employed,tertiary,1,1,1
47,210576,972879,24,426833,5,student,secondary,0,0,0
37,1922154,3976365,36,120045,1,employed,primary,1,0,1
53,1663161,2646496,12,855930,5,employed,secondary,1,1,0
41,660682,1799033,6,189896,1,self_employed,tertiary,1,0,1
30,963605,3043518,60,123780,1,employed,tertiary,1,0,1
32,962374,1676140,12,725750,5,student,primary,1,1,0
23,1560399,4513376,18,34307,0,employed,tertiary,1,0,0
41,66939,1055520,24,247659,1,employed,tertiary,0,1,0
26,493931,4037469,24,785244,0,self_employed,none,1,1,0
62,356604,4450023,12,461696,0,self_employed,none,0,0,0
43,249294,4940552,12,643933,5,student,tertiary,1,1,0
23,980170,4360500,48,939831,3,employed,primary,1,1,0
47,112119,1107980,12,265388,3,employed,secondary,1,0,0
34,740681,1525431,48,940224,1,employed,tertiary,1,0,0
20,1242834,2600966,18,25090,2,self_employed,none,1,1,1
22,1508251,2082479,18,326421,3,self_employed,secondary,1,0,1
33,1053750,3833203,6,635847,5,student,tertiary,1,0,0
57,1317403,946881,12,99895,5,self_employed,tertiary,1,1,1
20,1365777,1650548,6,122641,3,student,primary,1,1,1
57,1028167,1691455,60,441752,2,student,tertiary,1,1,1
57,199805,4977386,36,269999,4,employed,primary,0,1,0
40,1904165,314826,18,253555,1,employed,tertiary,0,0,0
48,1920038,2054126,24,909395,4,employed,tertiary,1,1,0
24,200685,2914621,48,773790,4,employed,none,1,1,0
29,1731476,3741848,36,258845,0,employed,none,1,1,1
47,427224,1695589,24,903247,0,employed,primary,1,1,0
40,1968036,2275283,36,919105,1,employed,primary,1,0,0
26,529498,1144096,6,949456,2,employed,tertiary,0,0,0
22,1234836,375063,6,111113,0,employed,tertiary,1,1,1
64,288178,2735882,48,312518,3,employed,tertiary,1,1,0
39,309418,3981041,18,923194,1,employed,secondary,1,0,0
38,79680,1801434,60,536809,5,employed,tertiary,0,0,0
54,284433,3567559,48,624434,4,employed,secondary,1,1,0
23,414446,4766789,60,207091,1,unemployed,secondary,1,0,0
24,517616,1964461,24,925562,5,employed,primary,1,1,0
20,498934,2598105,36,144776,5,unemployed,tertiary,1,0,0
23,610733,3486262,48,58933,0,self_employed,tertiary,0,0,0
31,1097725,4778839,60,595389,5,employed,none,1,0,0
46,1628660,1813655,12,43856,2,employed,tertiary,0,0,0
61,1932226,1526470,12,561544,5,employed,primary,0,1,0
42,1793067,4725322,18,843784,5,employed,tertiary,1,0,0
44,1499915,566456,60,782948,4,self_employed,primary,1,0,0
40,713582,985510,48,423831,2,student,tertiary,1,0,0
43,860506,4797262,24,121638,1,student,secondary,1,0,1
44,1521617,1592549,12,762570,2,self_employed,tertiary,1,1,0
64,873271,3132207,18,788359,2,employed,tertiary,1,0,0
51,1992120,3205964,48,933016,1,employed,secondary,1,0,1
51,963946,2182720,18,794733,4,self_employed,primary,1,0,0
24,642610,4173546,24,86849,5,unemployed,secondary,0,0,0
55,892753,3827343,12,729353,2,employed,none,1,1,0
61,1853110,4500049,12,464244,2,student,secondary,1,1,1
61,1070004,2519484,12,855191,1,employed,tertiary,1,1,1
58,1732964,2632271,60,874479,3,employed,primary,1,1,0
35,1621897,4522800,6,349135,2,student,secondary,1,0,1
52,469204,1748585,60,849490,0,student,tertiary,1,0,0
40,871939,4503595,12,492474,5,self_employed,tertiary,0,1,0
28,149244,4683170,36,982430,5,employed,tertiary,1,1,0
25,1590436,4647866,6,416650,4,employed,tertiary,0,1,0
64,437932,2827668,48,816773,2,employed,tertiary,0,0,0
54,1455971,2203056,60,894277,1,self_employed,secondary,1,0,0
58,1908814,2030115,6,932511,0,employed,primary,1,1,0
41,1228940,958573,6,362022,1,self_employed,secondary,0,0,0
60,1921909,572247,60,682159,2,employed,primary,1,1,1
24,1508835,396300,60,842252,0,employed,none,1,0,0
61,1567553,4510624,6,408890,4,self_employed,tertiary,0,1,1
42,452968,674747,18,932930,4,student,secondary,1,1,0
36,1298641,1284498,36,990135,4,employed,none,1,1,1
31,1796552,3333629,24,306935,3,unemployed,none,1,1,0
42,102127,543406,12,220712,1,employed,secondary,1,1,0
35,1042281,1858711,60,527543,2,self_employed,tertiary,1,1,0
22,1885461,2368890,6,689186,0,student,primary,1,1,1
49,911864,954890,24,791376,5,employed,tertiary,0,0,0
41,1710226,2625228,60,431042,5,employed,secondary,1,0,1
28,1371696,4100338,18,816929,1,employed,tertiary,1,1,0
48,1737040,292726,24,814155,2,employed,secondary,1,1,0
56,149122,771202,6,952791,3,self_employed,none,1,1,0
42,382548,3624787,48,798277,2,employed,primary,0,1,0
32,1442652,756168,36,876265,1,employed,secondary,0,1,0
51,671458,515996,24,461322,2,self_employed,tertiary,1,0,0
42,1438427,1448962,60,355183,5,self_employed,tertiary,1,1,1
64,1581439,4029062,6,466202,5,employed,tertiary,1,1,1
36,1316488,1393763,60,216879,0,self_employed,tertiary,1,1,1
59,1871042,909299,6,237079,3,self_employed,tertiary,1,0,1
40,1334427,2486385,12,55569,5,employed,secondary,1,0,1
21,1454509,1588668,48,81434,0,self_employed,secondary,1,0,1
56,670804,1029581,12,210997,3,unemployed,secondary,1,0,0
25,1630821,3862661,48,244790,5,employed,none,0,0,0
63,557750,3019554,36,942967,3,self_employed,secondary,1,0,0
37,1206300,1385184,12,787176,2,unemployed,secondary,1,1,0
49,448008,1534632,36,429498,0,unemployed,tertiary,1,0,0
41,1373957,2789963,60,52082,3,self_employed,secondary,0,0,0
52,1936594,1643526,18,447905,3,self_employed,secondary,1,0,1
49,1049291,4829313,18,338551,2,self_employed,tertiary,1,1,1
36,1904260,4712543,48,603360,5,self_employed,primary,1,0,1
62,1502499,1859875,48,851198,5,employed,tertiary,1,0,0
51,1788142,916572,12,65711,1,employed,secondary,0,0,0
61,1626407,3147619,18,508469,1,employed,secondary,0,1,0
33,749495,235846,24,789649,5,employed,none,0,0,0
29,297541,3468258,24,473858,4,employed,secondary,1,0,0
55,1081328,651516,60,947863,4,employed,secondary,0,1,0
53,678935,3186676,24,636288,3,student,tertiary,0,0,0
28,1657895,3342025,60,839941,5,student,primary,1,1,0
61,224001,3605637,18,455186,1,self_employed,primary,1,1,0
47,1426467,3530069,24,284501,3,student,secondary,1,0,1
30,1549643,4287325,36,828786,0,student,tertiary,1,1,0
33,367455,4625363,6,300714,1,unemployed,secondary,0,0,0
58,555329,2296485,48,531322,1,employed,tertiary,1,0,0
38,1859267,470594,12,16263,1,employed,primary,1,1,1
34,115867,3050758,60,959684,4,employed,secondary,0,0,0
47,138780,979441,36,181171,2,employed,tertiary,1,0,0
43,1155772,3262058,24,205384,2,unemployed,secondary,1,1,0
27,647993,752726,6,502574,4,employed,secondary,1,0,0
62,894326,908754,12,75348,5,employed,tertiary,0,0,1
28,924072,2716753,36,609563,5,employed,none,1,0,0
52,550653,2381881,12,420141,4,employed,primary,1,1,0
52,326735,1387752,60,775299,4,self_employed,secondary,0,0,0
38,1720111,1583755,60,281719,5,self_employed,secondary,1,1,1
22,1802829,1091431,48,22231,2,employed,tertiary,1,1,1
29,50727,4043870,18,863367,3,self_employed,none,0,1,0
59,1142398,3544029,60,703091,4,self_employed,none,1,0,0
61,1069051,492037,24,809532,3,self_employed,secondary,0,1,0
20,1464119,4272669,36,666128,3,employed,secondary,1,1,0
48,1210689,3727264,36,509135,0,employed,secondary,1,1,1
53,1318182,3200097,6,190409,2,employed,secondary,1,0,1
32,442575,2604131,6,771745,3,self_employed,tertiary,0,0,0
20,440732,1913613,6,773418,2,employed,secondary,0,0,0
53,1682955,1934624,12,574985,2,employed,tertiary,1,1,1
48,523594,2513015,24,11357,0,employed,none,1,0,1
32,204591,1655919,12,460189,5,self_employed,secondary,1,0,0
48,1509185,3919819,24,680306,2,self_employed,tertiary,1,0,0
58,1304179,2107067,36,741784,3,employed,primary,1,0,0
43,1979200,319594,60,595326,5,self_employed,primary,0,0,0
45,229006,2620419,60,892344,5,employed,primary,1,0,0
36,1073300,100272,12,579437,1,employed,primary,1,1,0
26,1471525,1103886,12,5566,3,employed,secondary,0,1,0
32,1048607,536160,12,646762,3,employed,tertiary,0,1,0
24,1258488,4226432,18,828008,2,unemployed,tertiary,1,0,0
45,663655,790176,48,839750,3,self_employed,primary,1,0,0
22,63265,4326945,24,331694,1,self_employed,tertiary,1,0,0
26,1497216,1638321,60,389203,2,employed,tertiary,1,0,1
58,1512417,2189463,24,575696,4,employed,tertiary,1,1,1
20,1702486,4117212,12,446722,3,employed,secondary,1,0,1
36,1783123,1542669,18,773358,3,self_employed,primary,1,1,1
62,1396649,409571,12,341293,0,employed,tertiary,1,0,1
44,374036,2540390,24,826599,4,employed,tertiary,1,1,0
22,725899,837560,48,295843,4,self_employed,secondary,1,0,1
34,368774,2196081,60,248089,1,student,tertiary,1,1,0
48,1320287,2593250,48,311689,4,employed,primary,1,0,1
62,536626,3497822,36,493985,0,employed,tertiary,0,0,0
51,976719,133576,18,183501,1,employed,primary,1,1,1
45,1269033,2167709,48,376071,4,self_employed,tertiary,1,0,1
35,705313,2693265,18,218422,1,employed,tertiary,0,1,0
44,661868,4280384,12,809818,4,self_employed,secondary,1,0,0
47,389606,4224865,36,321417,4,self_employed,primary,1,0,0
28,687684,3978831,24,636600,5,employed,none,1,0,0
20,1457757,2027247,48,828017,4,employed,tertiary,1,1,0
48,1193886,4738148,48,392270,3,employed,tertiary,1,1,1
41,1254656,1665271,6,759652,4,employed,tertiary,0,0,0
35,1409648,3316011,60,7509,3,employed,tertiary,0,1,0
60,788456,4257642,24,743212,2,employed,primary,1,0,0
63,1188452,650577,48,242225,5,self_employed,tertiary,0,1,0
60,599264,228982,48,863039,0,employed,secondary,0,0,0
26,1867878,4113189,24,224350,1,self_employed,primary,1,0,1
33,1485704,3068110,36,898817,1,employed,tertiary,0,0,0
48,732986,3544412,18,734124,2,self_employed,none,0,1,0
38,410400,4174029,24,208222,4,unemployed,primary,1,0,0
38,1461257,3690503,18,469053,0,unemployed,secondary,0,0,0
21,240861,4688157,36,255117,2,employed,tertiary,0,1,0
60,683619,4905013,36,63305,2,self_employed,secondary,1,1,1
64,1817581,876395,12,887517,1,self_employed,none,1,0,0
34,301666,649223,6,304995,3,employed,tertiary,1,0,0
22,1368246,3909880,36,339054,3,self_employed,tertiary,0,1,0
30,678151,2947270,36,34407,4,unemployed,secondary,1,0,0
49,1007004,1162104,18,833038,4,employed,secondary,1,0,0
59,1297697,1722675,36,631565,2,employed,tertiary,1,1,0
37,385510,558907,24,210590,4,self_employed,secondary,0,1,0
21,1047821,3480659,12,654492,3,employed,tertiary,0,1,0
51,502333,982280,12,438868,0,employed,secondary,1,1,0
27,1154672,427757,24,665608,1,employed,secondary,1,0,1
41,1761846,2859939,48,272659,3,employed,tertiary,0,1,1
25,907617,3980157,36,362722,5,employed,tertiary,1,0,1
31,100248,3300615,60,878777,4,employed,primary,1,1,0
59,1304304,3256814,6,141902,1,employed,tertiary,1,0,1
55,1032716,3035815,36,322775,5,self_employed,tertiary,1,1,1
34,129888,3451222,12,362928,1,employed,tertiary,1,0,0
47,1304930,2656041,6,125496,2,employed,secondary,1,0,1
64,290346,3783324,60,924303,4,employed,secondary,1,0,0
37,668821,2425093,48,729443,2,employed,tertiary,1,1,0
21,91954,4215767,18,228170,1,employed,secondary,1,1,0
32,401863,3463174,18,407544,2,employed,primary,1,1,0
64,714164,2603540,60,405895,4,self_employed,secondary,1,1,0
34,1846641,4806651,36,545346,3,employed,primary,0,0,0
39,312739,4376284,36,388370,0,employed,tertiary,1,0,0
48,1390312,3669603,6,228845,5,self_employed,primary,0,0,0
61,1663507,2291101,6,308840,3,employed,secondary,1,1,1
48,1353369,3151627,48,764323,1,self_employed,tertiary,0,0,0
22,374809,2326632,36,38872,3,unemployed,tertiary,1,1,0
38,988327,3284499,12,579259,2,employed,secondary,1,0,0
22,318116,141665,18,868515,4,student,tertiary,0,1,0
33,1376602,4025220,48,547594,3,student,secondary,1,1,1
59,1820330,3999349,6,421426,3,employed,primary,1,1,1
23,514271,2013439,12,45693,4,unemployed,tertiary,1,1,0
30,1777705,1708931,36,814671,2,self_employed,tertiary,1,0,0
50,599308,2884503,24,617654,0,student,tertiary,1,0,0
