income,expenses,savings,loan_amount,credit_score,loan_status
1499028.44,424572.99,4173531.4,7379381.83,621,1
371606.61,228103.05,436975.33,238062.24,432,0
2327459.2,2044397.27,302708.51,2436439.33,646,0
2266951.47,702162.39,4802541.29,4159152.45,584,1
1003939.63,800174.99,876755.26,5849083.43,682,0
988093.81,683547.15,726530.58,7028230.82,623,0
2529740.0,1876567.0,2460865.31,2141593.42,548,0
309836.05,123119.81,672792.42,8375170.12,781,0
2655204.93,1066123.86,6522399.82,8464867.47,658,0
844318.9,704342.33,1489520.56,6368238.25,736,1
1819655.77,822270.46,1760400.97,9214884.41,668,0
2814383.12,687021.24,2621414.09,8139175.15,696,0
2066555.25,1282127.44,770670.22,2255155.41,513,0
1301846.46,374114.7,3645043.99,7996834.82,777,0
2099649.21,1590730.71,4019606.65,9534360.68,737,0
1097540.95,712548.29,88817.25,1419184.15,648,1
904049.41,734367.07,1796437.74,9788043.95,678,0
2990381.51,2240950.26,4011477.99,298678.33,750,1
2277291.67,634179.17,6644394.44,5245564.09,612,1
1969687.93,919350.81,4839929.95,7750236.73,491,0
1130339.97,838929.48,580935.13,7914859.12,614,0
242566.4,119376.4,524024.29,7359992.06,665,0
190064.94,167381.8,276867.22,5317046.16,646,0
1707125.64,1220626.1,957928.78,6527095.0,781,0
2309894.89,487041.2,4842047.23,7014325.25,554,0
1658399.65,1353237.51,2723362.11,4970665.28,566,0
2538276.71,686764.65,231291.93,5977065.5,544,1
196936.95,58759.41,382011.17,8471362.13,692,1
1163581.02,830965.2,2216576.78,3163146.26,497,0
787504.13,634317.25,340402.98,5255902.95,724,0
1397091.61,803949.02,1462703.47,134373.22,556,1
309891.54,124680.15,544695.4,6889992.18,572,0
2866981.76,1278447.03,1193665.11,1994085.37,827,1
747440.66,328890.73,1912080.38,4835962.47,773,0
2774692.55,1189440.42,228795.98,2141541.9,661,1
1335090.15,494032.45,411891.66,284160.46,518,0
2958019.99,1852332.72,1030339.77,4858044.49,850,0
1706769.31,1417102.78,2704071.11,4277094.39,630,0
2799415.31,1161638.91,5207869.97,4280237.66,674,0
115512.07,38198.22,139910.8,2127621.29,741,1
2269892.54,1786415.34,1965728.03,9474685.67,453,0
2718846.89,1955526.09,6601230.1,84896.16,585,1
505189.64,430212.39,103492.12,8920877.23,643,0
378764.97,119638.15,318494.22,7382174.14,663,0
1331260.56,400677.37,156219.08,1762116.73,519,0
2807668.83,1625641.87,116996.7,4748310.26,682,0
1672921.02,1054113.49,1773529.93,9889058.31,653,0
1629623.74,873676.18,952467.8,6454797.46,816,1
509265.74,315376.38,410008.61,1317398.4,750,0
102289.58,33373.6,251923.03,4603540.28,623,0
2449406.26,1312219.51,1197613.41,4708620.81,630,1
353966.23,233853.03,828528.8,8032520.16,751,0
1938164.47,974692.28,3925077.41,9165821.18,678,1
2752387.72,1859549.3,2695513.96,868303.36,512,0
705090.55,363709.6,1156114.72,3174671.01,850,0
2029291.23,879737.74,2705667.85,3019459.36,551,1
328225.87,135400.9,126427.99,9960678.84,850,1
1850889.92,902552.12,5037300.49,5614309.81,692,1
575401.99,124380.47,983277.94,8804323.39,586,0
2234265.33,1492416.84,5900069.44,4289026.85,413,1
973570.75,770653.25,2406160.2,7241095.35,727,1
1443833.93,647182.63,345549.56,2901527.14,494,0
1838348.57,426907.18,1143107.2,9122270.93,685,0
596692.89,531499.97,260028.82,4578705.1,843,1
2250749.67,865613.07,5609630.29,8047068.7,536,1
977656.99,282185.81,2529530.91,2595377.99,723,1
2020878.39,927233.08,3200898.65,6951363.2,568,1
559020.85,400812.32,174713.14,4081326.12,763,0
2095541.21,850248.28,852570.64,362822.26,656,1
471745.41,284128.6,1151363.76,4159432.12,648,1
1333533.84,654621.09,3717319.47,5522715.34,770,1
816897.61,230720.31,488853.63,1560028.06,712,0
2270288.22,978950.35,75856.53,1879935.4,569,0
859901.51,608302.37,853760.71,4675384.84,828,0
2656980.19,1669653.6,243108.82,3460160.64,496,0
2686278.61,762486.39,6672513.93,4435368.35,677,1
669679.81,210497.57,987467.51,4635228.54,567,0
1880153.24,1219304.48,3620389.87,1443756.63,501,0
354381.16,272657.6,437467.46,1852886.02,536,0
1235457.59,549324.16,1280579.76,8489245.67,645,0
2168633.02,1337433.99,1445613.46,1669050.96,684,0
2012327.42,642839.02,4651691.31,6675847.61,755,1
1911631.94,798992.25,3988892.94,4214354.07,797,1
919368.5,196918.75,994928.6,9683955.03,677,1
1196272.35,882601.56,1152427.06,707738.4,605,1
398543.82,191582.75,1486.02,8312369.22,753,0
2185166.18,1685392.24,416615.9,4939919.85,588,1
1561277.51,1086432.28,2919224.5,103256.09,490,0
2155420.33,1681488.64,3327585.18,2673419.18,743,1
821936.22,328742.49,1072141.51,4106583.68,782,0
1040870.86,343046.17,2583968.91,3176237.8,567,1
1069224.48,941274.64,1616340.88,3656372.17,846,1
174652.99,122629.01,201458.86,9170885.5,708,0
1089038.83,853620.86,526843.27,3641293.62,693,0
2429583.26,508252.69,5981789.55,4217352.33,598,0
2702165.64,1210902.93,4671354.66,7623258.96,751,1
1602833.12,1153994.46,444593.69,7948643.98,497,0
1420954.92,361758.05,2766166.11,886692.04,616,1
189391.39,113092.79,241514.22,7055496.84,576,0
2649692.58,1325776.17,6449772.17,4851590.94,519,1
137729.62,29244.34,379685.27,1381846.24,736,0
2839775.23,1037037.37,5115563.83,2683870.11,684,1
1518727.12,606510.35,3333360.69,498103.2,730,1
1091610.03,303797.21,185325.41,3634360.03,622,0
2780233.46,1785120.73,4672922.89,2591294.08,748,1
170733.88,63116.65,386886.38,3851928.8,657,0
1786132.2,704332.03,2661848.61,5824388.45,602,1
1691904.32,1402194.5,3012689.88,7336778.54,586,0
736029.16,387877.19,1984956.24,6073252.27,451,1
1343773.55,637606.71,798602.9,6799854.16,766,0
1991565.62,1407458.79,586993.1,8663109.25,755,0
2208680.47,1848068.45,4576233.18,8744553.21,850,1
102078.89,22204.76,251986.51,8614157.52,616,1
2816874.95,1447217.93,7187173.52,1574030.71,583,1
577123.58,362172.14,1110924.51,2548137.88,479,0
777383.26,328828.59,1943178.49,5048136.78,745,0
864072.99,640006.25,1816275.05,3619455.98,722,1
209678.4,184524.11,54963.15,1360106.23,805,0
456851.16,393074.35,1044421.38,2913114.83,558,0
2960414.78,1143276.0,1592937.23,9755516.18,721,1
1014128.54,363500.98,719856.86,3501921.22,597,0
434373.16,378010.37,514276.92,4218194.98,784,0
410274.66,213769.48,387176.69,113694.15,703,1
2186433.91,756087.22,2109810.8,7208178.05,494,0
2578249.13,1791619.84,1309179.66,4164823.15,636,0
845161.67,337299.14,745105.63,1076243.63,455,0
160637.59,62178.45,9475.65,9687139.55,533,0
746961.05,609127.56,1059738.18,7785460.47,539,0
263895.5,82793.36,608483.09,7275193.39,585,0
399845.32,97992.12,1034296.72,9580829.73,623,1
1351373.55,524914.71,3326116.36,4104426.84,666,1
766763.28,479121.07,957973.45,7199408.73,661,0
1596243.05,456783.3,3497814.58,2101768.58,647,1
835131.88,442717.0,721280.29,6986349.45,683,0
2827558.17,1807194.16,471318.37,190086.97,525,0
2727237.51,2165742.65,5530604.69,1306738.54,657,1
1743737.7,629330.13,3393991.01,4281326.24,793,1
1127829.58,870845.07,2712304.03,170322.31,633,1
1205325.96,439262.22,2227826.41,4646560.26,699,1
1294371.62,872065.51,609228.2,5251777.9,690,0
2209980.03,1108242.0,5656415.56,6234985.65,736,0
1409753.09,395121.18,2652814.66,1048847.44,678,0
2584516.84,1809121.53,6261842.61,1851068.54,734,1
2837874.88,1000163.12,6590457.45,6152169.54,700,1
1074243.84,347664.41,959937.28,6598967.74,715,0
1726014.0,778132.07,386038.43,307707.27,694,1
375663.96,246925.11,198919.03,5426655.25,549,0
681360.24,247877.18,189818.11,7860568.23,532,0
1299050.72,426820.1,948615.29,737553.73,614,1
697987.88,144460.83,962243.87,4161070.01,805,0
2642025.42,1400670.22,7187450.02,3298787.17,632,0
559030.14,279544.08,1462454.31,9140972.97,680,0
1421416.38,516979.69,3064288.65,1898733.81,453,1
1856527.8,441030.27,134295.8,3217686.11,669,1
2106405.33,1054211.87,2157312.1,8989525.21,658,0
1210901.17,910287.18,2478769.53,3340000.4,382,0
2620387.3,1836098.81,1014317.05,5336907.03,679,1
1748125.54,1402969.38,4201206.39,378701.61,484,1
1374572.56,284134.98,3771443.66,9849779.24,577,1
294997.84,258563.69,313380.14,8258219.74,749,0
1447599.46,635479.63,3065334.1,6362289.4,665,1
2480133.94,2215450.22,1102698.3,654514.97,605,0
1882168.95,709264.54,3900699.82,794956.12,596,1
2513271.12,1332223.37,161769.8,5472487.63,608,0
1532633.84,686235.84,693232.54,2886391.14,666,0
443538.94,199163.4,944580.2,6246755.0,529,1
139555.55,110192.71,298027.95,6002015.19,762,0
979336.69,707564.15,1883742.48,8394581.41,535,0
2124172.37,1900084.94,3042010.41,2849701.75,477,1
2391753.72,1505513.96,4842641.82,5799742.07,749,1
957683.22,502093.8,2223168.12,7784765.02,606,0
1537396.37,404414.74,4457596.18,4933191.21,657,1
1321244.82,1185940.1,3522337.09,8314904.47,715,0
1290516.07,756334.64,3076077.48,1356198.21,578,1
770911.27,532186.44,1606789.2,7352282.76,663,0
495476.2,240167.06,853441.23,9432671.81,714,0
670396.82,391110.17,242567.31,3352239.04,814,0
260463.92,223948.03,129364.75,3695047.6,598,0
674579.15,213499.99,1660030.47,881319.29,603,1
126682.6,51263.48,305297.31,6432853.16,706,1
1919049.36,588076.96,3537531.03,5546884.72,670,0
1017488.68,767747.24,1339544.6,451440.3,636,0
2922119.66,711336.51,228211.55,7534509.67,809,0
661779.45,170171.39,649556.93,8301380.73,481,0
1102902.85,451027.58,1391774.04,9075840.06,507,0
1137739.36,637056.36,1658196.93,5480054.16,482,0
124509.34,60311.37,347128.77,4553171.35,770,1
2533703.06,586226.47,826312.02,8767564.69,701,0
192783.93,167769.08,300087.62,4017033.35,512,0
2826521.52,2450618.65,3119820.87,6571659.1,637,1
2687015.62,1062847.49,7981227.33,6172854.45,647,0
1653013.56,1177057.94,4274018.71,3753002.94,429,0
1676427.17,1014243.11,2206777.58,914554.88,668,0
1995955.98,730986.32,5986045.28,263084.61,532,1
1222445.03,468832.23,1885242.19,4310965.52,720,1
1976944.62,1075076.76,991147.89,4837955.67,535,0
229828.33,113412.43,383267.25,8235648.77,671,0
256738.12,103686.39,174226.93,4173395.92,779,1
1425968.22,1091233.75,2722085.66,2847540.75,747,1
1693904.67,909667.53,4763802.88,4647859.86,700,1
2674671.16,1760986.49,6308467.97,2418005.28,641,1
403515.84,134165.57,330677.63,959038.08,499,1
2485678.99,1425425.95,2213685.74,1174778.19,606,1
709137.28,299669.52,147404.54,3225586.88,627,0
1242842.58,706542.99,1065866.16,176130.35,620,0
1018147.06,760126.28,282917.0,2241022.7,496,0
1260450.29,930513.87,1888590.85,7885855.25,693,0
536436.94,240299.33,1139950.63,2384441.06,531,0
1560353.22,1070392.92,3516323.82,1151758.63,804,1
2424763.51,2082636.57,433032.93,9493351.57,664,0
1380448.63,880682.78,1407874.96,6243577.66,747,1
1522779.37,462752.99,1316466.06,647258.2,745,1
2561426.0,1731001.55,801472.68,669327.47,850,0
2147568.53,587216.26,2335295.94,6140615.15,668,0
1522317.78,1233803.99,1366980.98,5424281.58,610,0
847317.38,475906.27,1612866.67,730328.99,612,1
2666287.57,1252084.68,7065416.73,2281938.98,799,1
1773359.16,425437.05,2419793.2,9293977.0,517,0
741328.07,345865.58,1660571.55,5741507.56,562,0
880447.28,732747.56,385663.29,4431237.71,673,0
2429085.96,521495.84,6521850.79,2539046.35,634,0
228022.13,121365.62,104384.93,1380295.52,746,0
2977067.34,2535897.71,1715694.45,4056185.26,516,1
478019.87,227723.26,152675.44,9227547.27,643,0
2408598.72,1203632.13,2237680.96,534678.39,631,1
1244848.42,753123.38,2063001.81,9910239.22,542,0
1527426.93,800457.45,4527266.44,2117736.57,737,1
2653886.67,843992.18,6316526.57,4117235.24,640,1
1297442.45,276340.81,1480780.68,498260.52,636,0
1658731.89,1039806.21,2865522.65,5868582.92,567,1
242969.02,205203.04,454333.63,4861374.89,613,0
106807.67,29313.89,263620.74,6683735.0,547,0
809919.63,281582.25,1789400.28,5449647.37,736,0
2073690.97,952157.27,3541601.61,4011868.96,753,1
451668.19,346031.84,906746.06,7390679.14,818,0
429909.68,167012.27,962031.61,298960.22,693,1
1291785.76,1055954.88,515980.8,5433238.76,616,0
1978727.41,471868.14,1189940.15,1183068.23,603,1
2165008.78,1859027.3,4472373.09,4388282.91,699,0
617506.95,365887.05,1575431.1,7921696.9,670,0
330805.63,218710.28,406158.8,1467484.43,632,0
2827151.4,1293090.04,8310894.89,9361312.97,623,1
855932.51,639720.53,554828.46,8890621.69,767,1
2574704.84,815142.22,3218632.98,4178305.46,606,0
2604125.21,609985.8,2957164.2,109449.67,784,1
2340315.52,1116007.21,6531558.07,7907961.03,668,1
589617.46,470271.22,504792.47,8814913.24,613,0
2483224.23,1808901.68,3507237.2,1788644.02,571,1
2330826.62,1309945.96,1309228.85,9166112.48,634,0
1830496.67,1099206.7,2862528.34,9145267.91,700,0
1077885.9,313583.93,2772551.6,4739343.97,612,1
861274.95,679095.54,785584.72,7990446.37,735,0
453478.72,340504.37,1103030.84,4477232.38,607,0
1578295.49,1040932.08,4314956.89,5662260.35,637,0
1797256.54,945956.73,393372.13,3232398.15,521,1
1142083.07,999461.44,2591698.98,1636719.99,705,0
1478541.3,1205487.81,1132607.45,7478039.01,623,0
1154191.93,751495.92,607085.32,63858.8,807,1
1958917.57,901612.77,3532647.64,5816549.26,720,1
2713651.7,1716698.39,5744279.22,8653625.96,658,0
575368.76,346837.26,681399.42,2251709.0,772,0
1206085.55,574059.8,141740.53,3362349.6,690,0
508518.95,210868.46,1386280.42,5895484.24,750,1
1912336.93,927306.63,4192302.96,2506358.95,563,0
2213724.48,1332082.1,1804186.38,8482494.23,696,0
2802546.92,1400416.98,4177452.81,3697701.51,700,1
908728.59,349408.09,75768.31,5837056.51,495,0
2855612.5,2092233.95,2906580.46,2299905.42,800,1
283461.75,162147.84,444356.25,461794.05,533,0
1848740.2,457327.7,2868636.27,1778317.65,520,1
265684.89,121636.27,165934.73,509679.43,365,0
2691945.14,2205885.97,6272883.9,4712608.8,697,0
1636446.27,1192422.05,1467215.59,5887042.04,485,0
2041110.22,870069.66,3554042.49,494518.32,598,1
2511564.39,2151728.05,2045836.65,950298.1,733,1
535900.81,135916.25,683543.42,4880974.02,669,0
211915.53,184973.5,131926.72,8001840.33,587,0
2648755.32,985319.93,5030048.28,6298691.33,490,1
1013306.36,209111.91,1293742.02,1091866.69,639,1
474038.83,238757.07,22920.68,8881045.62,735,0
1458537.59,658207.82,123239.11,9178629.84,720,0
1835087.62,1059510.42,2593718.26,3283320.44,828,1
189814.75,143830.42,104336.92,6179377.03,584,0
897197.41,708518.19,1574694.63,4948655.14,518,0
195119.64,93825.42,238938.69,9423136.5,680,0
1318972.63,660662.87,2589485.55,5112047.9,671,0
2695790.08,818777.26,7702372.4,9601659.85,649,1
2949691.99,688113.96,4678826.23,2033458.38,575,1
1947437.91,1263596.05,4600112.82,3488090.74,384,1
568749.31,139404.06,1284874.65,7824385.14,549,1
2726963.23,1946182.07,7541071.34,7846926.82,705,1
1597118.69,922117.4,1025435.81,7335223.58,678,0
545873.01,185055.36,1354846.38,8603134.07,746,0
2773007.34,1601872.23,7533043.97,7040334.42,684,0
2296660.25,753530.56,2706129.37,6379047.19,723,0
2221945.29,1126784.11,2091847.25,4616303.88,726,1
2156624.04,1638370.51,6159550.59,4697523.05,652,1
680985.48,356389.33,1282226.52,4091306.86,652,0
711919.41,216487.23,813032.93,6221107.41,359,0
2096049.7,1481236.56,4979130.76,4096306.1,584,1
737195.98,243818.64,673370.8,1517568.43,588,1
1372147.92,983809.36,726171.91,1109969.68,639,1
2367805.29,1268070.08,3864042.55,9248499.14,556,0
2373462.3,1228549.73,4031648.83,296152.13,743,1
1414459.14,1125915.88,3503953.98,1099399.25,561,0
2397350.82,1668610.03,3286964.71,4480783.5,760,1
2532003.21,564731.81,6187607.2,2666116.36,553,1
1998849.68,814175.49,1866861.71,4088196.56,589,0
762434.97,617301.25,1316042.52,1218601.45,582,0
894634.16,190403.48,559520.61,1352524.02,600,1
1013039.35,589262.11,1171415.75,8016546.19,767,0
438731.91,311270.63,1128690.09,7603132.0,617,0
892162.9,566790.43,578089.96,1087316.01,619,0
707605.75,518231.02,1719990.31,6694514.63,575,1
1420453.37,1005658.68,1205418.0,6112647.67,624,0
2734468.89,1871529.26,282933.2,7147959.09,671,0
402992.92,312350.91,132908.56,4770766.6,628,0
2188776.98,1427046.41,4897691.93,2736368.93,634,0
2093120.71,1008241.48,1645638.25,6653607.74,751,1
377687.18,200301.25,741187.2,3745006.39,677,0
2775459.97,1947560.66,5821795.71,2228581.37,534,1
1748569.39,1422311.2,1810390.74,4115858.69,641,0
1154804.01,451012.36,1645315.05,7644534.86,596,0
2293961.89,1008090.17,2778678.96,4784142.31,702,1
846359.83,720690.27,2405394.4,3033649.42,660,1
2111178.53,1277174.88,2026407.5,8327092.72,763,0
215162.5,69986.61,118332.73,8822355.36,575,0
2534283.31,1684250.72,2779547.52,4360841.72,630,1
1399695.46,1250674.79,2811354.28,3778145.81,543,0
1946409.45,1511226.35,4072060.0,6146354.52,645,0
741589.68,535441.69,2055814.1,626845.74,496,0
2063513.77,713217.75,5458537.56,6928665.45,682,1
2339496.8,1902707.72,2023574.8,7833761.67,644,1
1472318.24,836353.6,2010435.46,4004547.18,665,1
1891408.08,1555688.85,4240171.81,1787427.71,728,1
1423345.18,613290.23,3913646.76,336742.83,672,1
2692864.97,655539.57,2723819.56,6390593.71,522,0
1543820.62,823139.19,2058413.56,2726484.4,594,1
2541245.26,988255.52,6857384.66,4665701.39,641,0
2423920.97,1698345.68,2606809.73,3894237.44,617,0
1290463.98,1122670.87,1860254.1,1790103.72,629,0
767245.03,524551.54,2081928.91,5108268.25,812,1
1277638.18,1048754.1,3074929.71,4622955.55,660,0
2496030.39,1290739.27,1822832.96,6260268.85,688,0
760134.35,562612.31,740663.66,2556255.7,449,0
1620865.4,1280695.04,1716295.77,2185658.84,724,1
2437680.57,1700557.51,6674894.52,8152733.34,850,1
1125084.68,624921.65,3371655.13,7036812.84,784,0
1962407.95,1252224.83,4556736.58,7733454.19,605,0
812331.56,560797.07,1180300.63,1276733.63,850,1
416910.39,157241.54,12724.71,2279194.45,652,0
2403714.25,1842940.9,5029685.95,5776538.59,680,1
387009.01,334850.71,452058.83,8579153.4,623,0
887006.05,466270.27,1684388.48,8926540.7,620,0
2579817.32,1782001.15,4695478.79,8327504.12,425,0
1104760.93,790918.39,1593613.41,481809.56,728,1
2921831.51,1938849.33,8278022.58,8217747.89,620,1
2941229.57,1714679.71,204236.15,8995957.22,631,0
878000.46,717461.21,1875757.95,614653.45,677,1
218836.84,112536.56,269064.19,4191994.89,608,1
2144683.52,520669.26,4592563.86,5389272.72,676,1
1407860.86,1113884.68,2851845.94,2365866.21,770,1
392183.25,263463.56,12045.52,5191022.28,690,1
2151816.18,1709577.15,1841987.97,8865260.09,634,0
190407.24,56547.75,108013.18,8676077.94,637,0
2623570.4,581191.83,1314301.36,9401380.95,670,1
502092.33,428818.07,1097287.68,4866892.49,566,0
469204.45,142361.23,337195.68,4135141.11,670,0
609449.66,467299.57,867986.04,6674588.8,718,0
2884772.44,2239295.84,2137521.14,4196767.75,658,1
2110191.14,1468890.64,3673212.83,467348.73,607,1
2423977.45,707519.14,5239963.7,7213218.45,621,1
1253141.46,836069.71,1244650.44,2845790.22,715,1
1075306.91,884290.04,1945297.45,538398.86,539,0
780003.62,388342.08,1930169.13,255179.71,568,1
1493879.28,731196.84,422279.12,9317044.62,489,0
1700303.33,867156.09,3625066.75,2558156.29,653,1
1932147.05,497702.38,1873090.65,4506596.97,736,1
845643.66,697163.77,311154.47,9508235.71,783,0
2851096.83,2304906.53,4667138.95,4701793.94,804,0
592299.64,532202.86,402045.27,832162.77,580,0
2900394.21,1768162.1,7146818.96,5541763.67,675,1
143082.76,103854.35,18412.99,927576.6,609,0
1495264.51,511186.58,442536.52,996124.39,814,1
1066766.73,711821.62,1667344.0,8522196.88,780,0
1402457.9,918347.66,2477898.17,2929744.36,666,0
1754927.28,1458074.51,3842694.05,6802768.49,588,0
1363208.56,1065422.34,1060279.33,5113797.14,305,0
1303055.87,1116623.13,3290582.51,2262150.58,506,0
2224897.9,1798125.62,6361933.18,5202311.97,464,0
2089041.2,1688124.37,3127540.99,736485.68,505,0
2516486.72,615548.58,5741601.24,3504762.88,837,1
824881.05,653448.8,1298812.38,5252220.44,520,0
1867632.68,1167709.09,389216.68,2322523.66,543,0
1797064.88,837991.33,1758130.64,6618871.9,557,1
1172239.65,280822.01,307666.1,565528.62,850,1
1509566.87,1018009.09,4478337.48,4873858.48,643,0
1009968.22,434024.98,693926.68,7164208.02,749,0
511348.75,269707.52,975500.66,4327963.29,667,0
720023.51,487607.05,614205.48,8752134.83,451,0
405989.57,340317.59,795633.46,6340318.17,803,0
2080901.77,1618537.55,1313475.75,9587004.51,690,0
2016109.44,1039139.08,4749571.18,2877012.04,637,0
2856758.48,1346813.67,949685.96,9390953.84,826,1
2216067.4,815171.12,5951140.86,6087884.77,615,1
250932.93,115604.48,632668.44,7464530.05,635,1
2664311.0,739965.68,5425661.63,9026503.11,615,1
2601757.97,2288958.64,526189.63,5534412.02,757,0
1385628.93,833791.42,866997.84,8628698.88,731,0
1799002.85,520746.72,4637981.87,5439884.55,677,1
2930627.16,1309885.44,1072384.77,6012029.33,544,0
1643682.66,958147.66,768908.65,4478730.8,612,1
