transaction_amount,location,device,time,frequency,is_fraud
3013054.88,Kigali,unknown,14,3,1
682360.53,Butare,atm,0,4,0
4940249.47,Musanze,web,13,3,0
4688976.72,Butare,mobile,22,3,0
1120974.36,Rubavu,mobile,10,4,0
4375665.26,Gisenyi,web,5,3,0
1336212.93,Nyagatare,mobile,15,5,0
2818913.78,Butare,mobile,12,1,0
3910363.99,Musanze,mobile,2,4,1
1720728.96,Musanze,pos,8,4,0
2775959.39,Butare,mobile,11,4,0
2252042.86,Butare,mobile,16,1,0
3801112.98,Kigali,atm,9,1,0
2393639.19,Butare,unknown,4,3,1
2834772.53,Kigali,atm,2,5,1
4227865.71,Nyagatare,mobile,22,4,0
3493378.37,Kigali,mobile,3,3,0
2637752.63,Kigali,web,4,5,0
2306727.33,Nyagatare,mobile,13,1,0
634264.88,Butare,web,15,2,0
282304.23,Kigali,mobile,19,1,0
4763900.75,Kigali,web,6,3,0
933039.55,Rubavu,atm,4,3,0
1384720.1,Butare,atm,16,0,0
3054937.21,Butare,pos,10,4,0
4139714.63,Butare,atm,16,2,0
4165793.27,Kigali,mobile,21,2,0
4148322.26,Butare,unknown,17,1,0
4890450.99,Kigali,atm,20,4,0
278987.38,Kigali,mobile,1,5,0
1999541.07,Butare,web,16,6,0
4567981.94,Rubavu,web,7,1,0
2336955.42,Gisenyi,web,19,3,0
4356547.47,Gisenyi,web,9,2,0
88773.43,Gisenyi,mobile,12,7,0
2522086.91,Butare,unknown,20,2,1
4612299.85,Gisenyi,web,5,6,0
1306783.79,Kigali,web,21,4,0
4648326.72,Nyagatare,web,14,2,0
42882.2,Gisenyi,web,3,2,0
395098.23,Nyagatare,web,17,6,0
2384384.7,Butare,mobile,1,4,0
532344.85,Kigali,web,0,3,0
1128373.78,International,mobile,4,3,0
1487976.34,Rubavu,atm,21,3,0
2407739.3,Butare,atm,9,2,0
1952872.92,Rubavu,pos,15,4,0
4610777.12,Kigali,atm,17,6,0
4430130.3,Musanze,mobile,13,2,0
3740480.42,Kigali,mobile,18,2,0
3296711.9,International,mobile,2,3,1
1022103.13,Butare,mobile,10,1,0
3009330.38,Kigali,web,6,5,0
735740.31,Musanze,pos,7,4,0
2263869.23,Nyagatare,atm,10,3,0
2307888.0,Rubavu,mobile,1,3,0
3448704.93,Gisenyi,mobile,4,2,0
4175716.06,Nyagatare,mobile,6,10,0
1602851.1,Gisenyi,mobile,23,4,0
206385.79,Musanze,web,2,2,0
235328.37,Butare,atm,13,4,0
4374184.03,Rubavu,pos,21,2,0
2431886.14,International,web,8,6,0
1240438.91,Kigali,mobile,3,2,0
161917.49,Rubavu,mobile,5,2,0
2644057.31,Kigali,web,19,3,0
685905.35,Gisenyi,web,4,4,0
2085431.82,Kigali,web,2,6,1
2580630.54,Nyagatare,pos,3,3,1
1146387.03,Kigali,mobile,18,4,0
994584.61,Butare,unknown,3,7,0
99530.45,International,unknown,5,4,1
2927811.17,Kigali,mobile,17,5,0
1002605.83,Gisenyi,mobile,11,1,0
4391203.11,Nyagatare,web,0,2,0
3019080.86,Kigali,atm,23,2,0
2782293.44,Kigali,web,18,3,0
2523670.98,Nyagatare,mobile,3,3,0
1076942.74,Gisenyi,web,3,4,0
4847067.52,Kigali,web,19,1,0
4835239.63,Kigali,mobile,23,1,0
1606701.49,Musanze,atm,13,0,0
3881193.01,Gisenyi,atm,3,2,1
596670.71,Rubavu,mobile,2,3,0
3902753.96,Gisenyi,web,21,3,0
1432016.5,Musanze,mobile,17,5,0
1446027.81,Musanze,web,9,1,0
2536412.93,Kigali,web,11,2,0
1961948.64,Nyagatare,web,12,3,0
589596.8,Butare,mobile,4,4,0
2965589.18,Kigali,web,22,4,0
1069611.13,Kigali,mobile,0,3,0
2222676.67,Rubavu,mobile,1,6,1
1155437.94,Kigali,mobile,2,6,0
4287997.42,Kigali,mobile,19,3,0
1690439.38,Gisenyi,mobile,18,1,0
4437510.38,Musanze,mobile,1,1,0
1630823.17,Kigali,atm,13,3,0
897895.61,Butare,mobile,21,2,0
2883384.9,Musanze,web,16,4,0
2775911.31,Nyagatare,mobile,23,3,0
3094758.33,Kigali,mobile,16,2,0
1511046.92,Rubavu,pos,1,5,0
1600184.59,Gisenyi,web,13,1,0
1187531.7,Butare,web,18,2,0
4642040.65,Kigali,web,19,2,0
3414937.18,Rubavu,mobile,4,1,0
3781400.62,Kigali,web,19,4,0
971218.62,Kigali,mobile,5,6,0
3308060.67,Nyagatare,mobile,2,3,0
3813440.25,Kigali,web,7,5,0
1712609.31,Kigali,mobile,15,3,0
788884.19,Kigali,mobile,1,5,0
3485172.75,Kigali,mobile,8,5,0
3055912.39,Musanze,mobile,22,4,0
2878303.43,Kigali,atm,23,3,0
913241.95,Rubavu,atm,21,2,0
1312829.21,Kigali,mobile,13,2,0
3124610.2,Kigali,web,20,4,0
3068124.33,Kigali,unknown,11,2,0
2773836.81,International,mobile,20,5,0
3840812.76,Nyagatare,mobile,6,3,0
4073378.66,Kigali,web,3,1,1
1382932.42,Kigali,web,0,3,0
788459.02,Kigali,mobile,21,3,0
1006238.34,Kigali,mobile,20,1,0
1406903.33,Butare,web,22,2,0
4738768.99,Rubavu,mobile,0,1,1
686241.99,Kigali,unknown,22,5,0
4393868.07,Rubavu,mobile,10,4,0
1017285.61,Kigali,web,17,3,0
1742554.34,Gisenyi,mobile,22,7,0
629800.38,Rubavu,web,17,3,0
517250.07,Rubavu,web,2,1,0
476167.64,Nyagatare,mobile,22,1,0
1714123.15,Nyagatare,web,17,6,0
2618698.6,Musanze,mobile,19,4,0
1004437.3,Butare,pos,13,2,0
4663404.82,Kigali,unknown,8,5,1
2932300.69,Nyagatare,pos,21,5,0
4425381.24,Gisenyi,pos,10,3,0
744519.51,Butare,web,23,5,0
717900.69,Kigali,mobile,14,2,0
4233840.13,Rubavu,mobile,14,2,0
2840122.78,International,pos,15,3,1
4692964.68,Kigali,mobile,22,6,0
734910.81,Musanze,mobile,10,4,0
130576.89,Kigali,web,13,4,0
4582844.47,Butare,mobile,9,3,0
3494336.11,Kigali,web,1,5,0
4035936.66,Butare,atm,11,4,0
1480422.06,Butare,unknown,21,4,0
15830.56,Kigali,mobile,23,2,0
2414657.81,Kigali,mobile,11,3,0
4950052.07,Kigali,atm,12,4,0
4537733.32,Butare,mobile,19,5,0
360577.91,International,mobile,8,3,0
939324.41,Kigali,atm,7,3,0
1556483.87,Butare,mobile,16,3,0
4152087.08,Kigali,mobile,23,4,1
4123659.8,Kigali,mobile,12,2,0
925430.01,Kigali,mobile,8,4,0
2665633.85,Butare,web,0,3,0
2509223.43,Rubavu,mobile,0,1,1
2071695.34,Butare,web,9,1,0
2679834.32,Kigali,unknown,22,2,1
1464297.93,Kigali,pos,1,2,0
2657980.09,Kigali,mobile,3,4,0
3428198.11,Nyagatare,atm,14,3,0
312985.14,Kigali,web,14,3,0
4836545.85,Kigali,mobile,23,5,0
826935.34,Kigali,mobile,23,6,0
1801813.17,Gisenyi,pos,6,4,0
2353401.5,Kigali,web,19,2,0
205401.71,Kigali,web,3,3,0
2742035.0,Musanze,web,21,2,0
4349933.85,Rubavu,mobile,13,3,0
4505140.31,Kigali,mobile,20,2,0
1631295.04,Rubavu,web,20,2,0
2794203.65,Kigali,mobile,5,2,0
3884098.76,Butare,mobile,7,4,0
1264602.14,Nyagatare,mobile,13,4,0
2642598.3,Kigali,unknown,19,6,0
1833924.64,Musanze,web,9,5,0
1891185.71,Musanze,mobile,9,4,0
471140.59,Nyagatare,mobile,1,1,0
2034744.73,Butare,web,17,7,0
804815.84,Kigali,mobile,12,1,0
1506699.73,Kigali,web,15,3,0
1651740.37,Gisenyi,unknown,9,4,0
2153284.43,Kigali,pos,20,2,0
4584610.24,Kigali,unknown,15,1,1
3155169.93,Rubavu,mobile,17,3,0
4872322.96,Gisenyi,mobile,17,3,0
2953462.26,Kigali,web,3,2,0
4027547.47,Butare,atm,22,4,0
4170840.26,Butare,mobile,16,3,0
3695149.52,Rubavu,mobile,4,2,0
3349739.9,Kigali,mobile,18,2,0
2089866.0,Butare,atm,2,3,0
2836597.09,Nyagatare,mobile,23,5,1
968986.51,Kigali,mobile,11,2,0
3091424.11,Rubavu,atm,3,4,0
2571725.46,Kigali,mobile,21,0,0
4021724.12,Kigali,web,9,3,0
4512766.85,Nyagatare,mobile,16,2,0
664406.36,Kigali,mobile,17,1,0
3454693.55,Butare,web,23,1,0
4750256.52,Kigali,unknown,5,2,1
4589445.25,Kigali,mobile,23,3,0
4172214.04,Kigali,atm,22,2,0
242180.83,Gisenyi,unknown,21,2,0
1262794.34,Butare,mobile,2,2,0
741868.18,Kigali,mobile,4,0,0
4634708.84,International,unknown,22,5,1
3744574.63,Kigali,web,3,1,0
2659157.29,Musanze,pos,5,4,0
4897011.48,Kigali,atm,16,6,0
973996.47,Musanze,mobile,1,1,0
3208038.8,Butare,mobile,23,4,0
3047100.45,Musanze,atm,21,1,0
1702601.0,Rubavu,web,9,4,0
2427158.77,Gisenyi,web,14,4,0
1177313.15,Kigali,web,5,4,0
3385735.22,Rubavu,mobile,23,5,0
2091494.43,Musanze,mobile,23,2,1
118238.71,Butare,mobile,15,4,0
4753950.72,Butare,mobile,16,1,0
2507345.08,Kigali,atm,3,3,1
3528316.58,Nyagatare,mobile,1,2,1
985051.49,Kigali,mobile,18,3,0
636584.97,Kigali,web,6,2,0
4512158.44,Kigali,web,8,1,0
2954867.15,Musanze,mobile,22,3,0
2467007.68,Rubavu,web,16,4,0
2605989.6,Kigali,web,21,2,0
1181394.88,Butare,mobile,21,1,0
4563475.5,Kigali,mobile,14,2,0
1071593.8,Kigali,pos,20,2,0
790452.39,Musanze,web,16,3,0
4650264.42,Kigali,mobile,20,1,0
1288240.49,Kigali,web,20,2,0
4312492.35,Kigali,atm,12,4,0
3862677.78,Butare,mobile,23,3,1
1910027.12,Kigali,unknown,4,3,0
1270383.03,Rubavu,atm,20,4,0
3795063.38,Musanze,mobile,8,7,0
2988194.66,Kigali,unknown,21,6,0
1270574.73,Kigali,mobile,13,1,0
4454451.89,Gisenyi,atm,8,9,0
3605051.6,Musanze,web,10,3,0
4546436.01,International,web,3,2,1
2187633.2,Kigali,web,11,8,0
641433.47,Nyagatare,mobile,2,1,0
4620414.77,Kigali,mobile,6,4,0
3007329.44,Kigali,web,19,4,0
3030494.47,Musanze,unknown,5,1,0
2921535.07,Butare,mobile,21,4,0
2362228.92,Kigali,mobile,23,4,0
1275587.88,Kigali,mobile,14,7,0
3065302.88,Kigali,web,22,3,0
3593154.42,Kigali,mobile,21,1,0
4582757.65,Rubavu,mobile,0,2,0
361202.47,Rubavu,mobile,3,2,0
1273920.31,International,web,1,1,0
3883540.59,Gisenyi,web,5,0,0
3875865.89,Kigali,pos,1,1,1
1060566.51,International,web,14,3,0
923996.04,Rubavu,web,4,7,0
1836017.48,Kigali,atm,22,2,0
315045.37,Kigali,unknown,21,3,0
3651938.75,Kigali,pos,19,3,0
3349208.72,International,atm,20,3,1
4293698.11,Butare,web,13,3,0
2150530.71,Butare,unknown,12,5,1
3183861.68,Musanze,mobile,12,3,0
4769770.47,International,web,21,5,1
4794032.17,Kigali,mobile,7,3,0
355852.53,International,web,14,4,0
9920.78,Kigali,web,19,3,0
4799941.98,Musanze,mobile,12,4,0
2676815.35,International,mobile,5,1,0
3502152.5,Gisenyi,web,3,8,0
4563029.49,Gisenyi,web,6,5,0
2166056.42,Rubavu,web,10,2,0
2203546.08,Kigali,mobile,21,4,0
835324.36,Kigali,web,3,3,0
4529188.49,Kigali,unknown,13,3,1
3238542.69,Nyagatare,unknown,9,3,0
901756.1,Butare,mobile,7,5,0
2799180.18,Rubavu,pos,22,4,0
1641155.61,Kigali,web,11,6,0
736336.26,Musanze,atm,8,2,0
909756.3,Kigali,mobile,5,1,0
2796506.16,Kigali,atm,5,4,0
2822143.94,Kigali,mobile,12,2,0
3949808.93,Nyagatare,web,11,4,0
1240297.43,Nyagatare,web,7,4,0
4579208.99,Nyagatare,web,7,7,0
2593305.35,Butare,mobile,21,2,0
1021261.36,International,mobile,2,1,0
2066696.24,Butare,atm,17,2,0
4616834.68,Kigali,atm,9,4,0
2391043.64,Butare,web,3,5,0
4373638.19,Nyagatare,mobile,20,5,0
799583.76,Musanze,web,1,3,0
4569835.01,Butare,web,8,6,0
2153378.72,Kigali,unknown,21,3,1
4680666.65,Gisenyi,web,10,1,0
4330459.56,Nyagatare,pos,15,1,0
3300001.55,Kigali,mobile,13,5,0
3364395.66,Musanze,pos,12,2,0
1057934.19,Kigali,web,11,6,0
3014347.48,Nyagatare,web,0,2,0
2747703.11,Rubavu,mobile,2,2,0
1671068.11,Kigali,mobile,16,3,0
2528354.81,Kigali,web,3,3,0
4645753.19,Nyagatare,pos,8,3,0
27025.67,Butare,mobile,19,4,0
2085911.9,Butare,mobile,6,2,0
1668526.78,Kigali,unknown,7,2,0
4806174.72,Kigali,mobile,23,1,0
4869484.21,Rubavu,web,11,4,0
2928509.85,Musanze,web,16,2,0
2750259.84,Nyagatare,web,11,4,0
4516110.88,Butare,mobile,22,2,0
33209.1,Kigali,web,20,3,0
2811621.87,Gisenyi,mobile,8,4,0
123649.73,Gisenyi,mobile,4,3,0
4840827.28,Kigali,mobile,12,2,0
1601137.71,Nyagatare,web,17,0,0
2604246.11,Gisenyi,mobile,14,4,0
2088133.74,Kigali,mobile,4,3,0
4468173.81,International,mobile,15,4,0
4999089.81,International,mobile,8,5,0
342405.7,Nyagatare,web,0,2,0
3660289.66,Nyagatare,mobile,6,3,0
1840309.12,Kigali,atm,18,3,0
695795.06,International,pos,9,3,0
2027484.93,Musanze,atm,3,1,1
4990734.08,Gisenyi,atm,19,3,0
1788157.71,Nyagatare,web,11,3,0
1387358.74,Kigali,mobile,15,2,0
4230933.79,Nyagatare,mobile,17,0,0
4339756.03,Gisenyi,web,2,3,1
1694676.34,Gisenyi,mobile,2,3,0
1493716.37,Gisenyi,mobile,12,1,0
3236583.75,Musanze,mobile,6,2,0
1026289.83,Butare,atm,12,5,0
2418685.17,International,atm,7,3,1
707147.79,Kigali,web,23,2,0
1524121.51,Nyagatare,mobile,8,5,0
1487758.75,Rubavu,web,1,4,0
3474652.38,Nyagatare,mobile,7,8,0
1411724.04,Kigali,mobile,11,4,0
4492529.27,Musanze,web,21,2,0
4915238.95,Gisenyi,web,19,5,0
405767.98,Musanze,atm,14,3,0
1988539.34,Kigali,mobile,19,5,0
1509554.4,Nyagatare,mobile,19,2,0
1760274.65,Nyagatare,web,1,2,0
1327141.75,Butare,web,13,6,0
1913632.97,Butare,atm,4,2,0
707502.26,Gisenyi,mobile,1,1,0
1399451.47,Kigali,unknown,20,2,0
3739215.48,Butare,mobile,22,2,0
1720560.6,Nyagatare,mobile,1,2,0
1039570.57,Kigali,atm,8,1,0
542665.97,Rubavu,atm,15,1,0
1740346.73,Gisenyi,web,0,3,0
3217223.74,Kigali,mobile,15,2,0
1266897.7,Butare,pos,15,0,0
2112517.23,Nyagatare,web,8,7,0
4762016.7,Gisenyi,atm,3,4,0
2762038.08,Rubavu,mobile,18,3,0
2659927.11,Musanze,mobile,18,1,0
2050011.59,Kigali,atm,10,1,0
2784421.47,Kigali,pos,6,4,0
4922844.09,Kigali,pos,1,3,1
1269407.62,Kigali,atm,18,2,0
4709668.51,Musanze,mobile,16,4,0
745780.39,Butare,mobile,20,3,0
555971.27,Kigali,web,20,3,0
3273520.14,Butare,web,8,3,0
1256269.53,Musanze,web,14,4,0
2222239.34,Kigali,pos,9,3,0
3648409.02,Kigali,mobile,2,4,0
2674440.1,Kigali,atm,11,1,0
69239.87,Gisenyi,mobile,15,1,0
1529563.24,Kigali,mobile,5,3,0
323901.01,Musanze,mobile,14,2,0
4630609.69,Kigali,web,8,5,0
3973345.64,Kigali,web,2,3,0
4919216.5,Nyagatare,web,22,5,0
4425605.01,Kigali,mobile,17,4,0
2376922.44,Butare,web,5,5,0
4413046.29,Kigali,atm,6,3,0
3362356.85,Butare,mobile,23,2,0
2623235.98,Kigali,unknown,17,1,0
1853544.91,Musanze,mobile,14,4,0
3404990.4,Rubavu,unknown,0,1,1
2950872.05,Rubavu,atm,23,2,0
3071117.82,Musanze,web,22,1,0
1999456.74,Kigali,mobile,23,5,0
3696705.91,Butare,web,18,1,0
407173.17,Kigali,pos,22,1,0
3630931.73,Kigali,mobile,22,5,0
3653941.19,Kigali,mobile,13,3,0
2579959.01,Musanze,web,3,4,1
1316784.11,Gisenyi,mobile,10,1,0
2596622.93,Butare,mobile,15,4,0
615869.38,International,atm,14,2,0
1426076.31,Butare,mobile,4,4,0
2106788.74,Butare,web,23,2,1
3366332.31,International,mobile,4,6,1
936490.23,Kigali,unknown,17,3,0
791274.67,Kigali,web,1,6,0
3039177.91,Butare,unknown,9,3,1
3397887.93,Gisenyi,pos,20,1,0
418736.94,Kigali,pos,11,6,0
166299.34,Kigali,mobile,19,2,0
736175.68,Kigali,web,11,3,0
4505182.99,Musanze,web,8,2,0
3363356.36,Musanze,web,4,2,0
4605169.04,Kigali,mobile,17,1,0
3323741.66,Butare,mobile,6,5,0
4826203.58,Rubavu,mobile,0,6,0
2194813.9,Kigali,web,21,9,0
2995695.14,Nyagatare,web,7,1,0
3006126.66,Butare,atm,2,2,0
16198.01,Kigali,pos,19,2,0
137758.57,Kigali,mobile,19,1,0
726753.42,Nyagatare,mobile,21,3,0
2555892.21,Kigali,unknown,8,3,1
2152917.34,Kigali,pos,8,5,0
2698975.42,Kigali,mobile,7,3,0
4002553.72,Kigali,mobile,11,4,0
4111290.27,Kigali,unknown,5,1,0
4885085.76,Musanze,mobile,2,7,1
2787960.23,Butare,mobile,5,6,0
1736403.84,Gisenyi,mobile,21,2,0
1540484.51,Kigali,mobile,3,3,0
1704037.51,Kigali,pos,19,4,0
1619486.09,Nyagatare,web,6,2,0
1964903.41,Kigali,mobile,1,3,0
374869.66,Nyagatare,unknown,15,2,0
3167345.65,Rubavu,web,1,2,1
2840422.09,Butare,web,10,4,0
2310073.48,Kigali,atm,13,2,0
405985.9,Rubavu,web,19,3,0
466496.86,Nyagatare,pos,14,2,0
2725753.32,Kigali,atm,2,4,0
183383.54,Kigali,web,11,4,0
3624082.26,Rubavu,mobile,17,7,0
4968893.82,Gisenyi,unknown,7,1,1
2987235.79,Butare,web,16,4,0
3617295.69,Butare,web,16,2,0
2194960.49,Butare,mobile,4,2,0
3337227.95,Kigali,web,23,8,1
3259075.73,Kigali,web,9,2,0
4120542.43,Musanze,mobile,19,3,0
3556842.26,Butare,mobile,23,2,0
3745373.2,Musanze,atm,16,1,0
2783401.65,International,web,4,0,0
2422832.42,Kigali,web,21,3,0
2293853.11,Musanze,mobile,6,4,0
1960358.6,International,mobile,2,4,0
1330505.8,Rubavu,web,13,1,0
167038.56,Kigali,mobile,18,2,0
3355642.62,Nyagatare,atm,7,7,0
4504855.49,Musanze,web,17,1,0
4652446.95,Butare,mobile,9,3,0
2903018.25,Gisenyi,mobile,5,6,0
471135.97,Rubavu,pos,20,7,0
4393382.2,Kigali,web,1,5,0
3738850.54,Nyagatare,web,12,1,0
1257429.57,International,atm,17,2,0
4017822.93,Kigali,pos,10,5,0
2360303.74,Rubavu,mobile,16,0,0
4438021.76,Butare,pos,1,3,0
1238430.86,Kigali,unknown,15,2,0
4004629.15,International,mobile,1,3,1
3559695.62,Kigali,mobile,21,4,0
72698.64,Kigali,mobile,15,3,0
2816891.38,Musanze,web,1,1,0
3577813.62,Kigali,mobile,2,5,0
782475.74,Rubavu,mobile,19,1,0
2659728.73,Nyagatare,mobile,2,3,0
1520737.51,Butare,mobile,16,3,0
3481416.45,Kigali,mobile,18,1,0
2700928.99,Kigali,web,8,1,0
3107479.24,Nyagatare,web,21,5,0
363162.92,Butare,mobile,2,2,0
689406.8,Butare,web,12,1,0
2760669.86,Kigali,mobile,1,0,0
906273.82,Nyagatare,web,11,4,0
2493706.51,Butare,mobile,14,6,0
3450301.48,Butare,pos,11,3,0
4048953.66,Gisenyi,web,8,3,0
715462.53,Musanze,pos,11,3,0
3709523.4,Kigali,unknown,21,6,1
1816248.83,Nyagatare,mobile,17,1,0
3394825.38,Kigali,mobile,8,2,0
726850.52,Kigali,atm,13,5,0
2576118.32,Kigali,web,5,8,0
4187892.6,Kigali,web,15,2,0
532603.88,Butare,mobile,1,5,0
4138489.95,Kigali,mobile,11,4,0
2264115.59,Kigali,atm,22,2,0
4116446.38,International,web,14,3,1
4791959.36,Nyagatare,web,10,5,0
798683.22,Kigali,atm,15,7,0
3373010.76,Kigali,unknown,9,1,1
1175864.72,Kigali,atm,14,5,0
678203.6,Nyagatare,unknown,17,2,0
3140598.94,Kigali,mobile,6,3,0
540364.17,Gisenyi,pos,12,1,0
2326130.26,Kigali,atm,5,4,0
3179953.72,Musanze,mobile,6,2,0
2498403.82,Gisenyi,web,21,6,0
3485497.85,Kigali,mobile,3,2,1
4007159.31,Kigali,mobile,11,1,0
4361295.99,Musanze,web,16,2,0
2799581.34,Kigali,unknown,3,2,1
1383514.04,Kigali,pos,0,2,0
2548554.51,Kigali,mobile,5,2,0
1938749.19,Gisenyi,unknown,4,1,0
1130014.99,Butare,web,3,3,0
2645572.1,Kigali,mobile,7,3,0
113762.99,Butare,unknown,17,5,0
3028021.71,Butare,unknown,6,1,0
4108108.16,Gisenyi,pos,5,3,0
4997178.88,Nyagatare,web,11,2,0
4608434.53,Kigali,mobile,4,1,0
449534.67,Gisenyi,mobile,23,3,0
812565.68,Kigali,unknown,0,2,0
693653.79,Rubavu,mobile,14,3,0
2791978.59,Gisenyi,web,13,2,0
230156.86,Rubavu,atm,11,3,0
4684995.17,Butare,pos,7,5,0
309652.43,Kigali,web,11,3,0
1956557.15,Butare,mobile,15,1,0
4469902.1,Kigali,mobile,10,2,0
4741917.41,Kigali,mobile,4,5,0
2326721.28,Musanze,atm,13,3,0
2442413.52,Kigali,mobile,11,3,0
3181067.38,Gisenyi,pos,1,2,0
2038490.19,Kigali,mobile,19,4,0
1623644.19,Kigali,mobile,1,2,0
3697265.35,Butare,mobile,17,5,0
2976993.84,Kigali,mobile,11,4,0
2408614.64,Nyagatare,pos,4,1,0
504386.28,Musanze,web,11,2,0
344773.67,International,mobile,0,3,0
2554320.72,International,mobile,9,0,1
3097348.88,Rubavu,atm,20,6,0
3287729.86,Musanze,web,16,2,0
4474503.09,Butare,mobile,2,4,1
4081216.21,Kigali,mobile,12,5,0
704240.81,Musanze,web,6,4,0
3972257.58,Kigali,mobile,7,2,0
3381677.56,Gisenyi,mobile,10,5,0
4140230.46,Rubavu,mobile,16,3,0
4216851.31,Gisenyi,atm,9,5,0
1727990.15,Rubavu,unknown,14,2,0
1316712.68,Kigali,mobile,5,2,0
2763393.82,Musanze,web,8,3,0
1493389.14,Nyagatare,mobile,1,4,0
1748751.86,Butare,mobile,1,2,0
346265.75,Kigali,web,21,6,0
4956822.94,Gisenyi,atm,11,4,0
1546830.15,Kigali,web,16,2,0
3900476.56,Butare,pos,17,2,0
4965794.89,Kigali,atm,11,3,0
4845645.52,Gisenyi,mobile,20,2,0
3169598.81,Musanze,web,21,5,0
2693537.92,Musanze,mobile,13,1,0
1546727.84,International,atm,20,1,0
4307602.88,Kigali,mobile,2,4,0
1690306.72,Nyagatare,mobile,5,3,0
534065.62,Rubavu,web,3,2,0
1470844.91,Rubavu,web,12,2,0
1575829.08,Rubavu,web,18,2,0
3592567.62,Butare,mobile,14,5,0
848125.02,Kigali,mobile,9,0,0
1584657.74,Nyagatare,unknown,6,3,0
383393.83,Kigali,web,23,0,0
4242081.58,Kigali,web,10,1,0
3624014.87,Kigali,pos,23,1,1
2187716.27,Rubavu,mobile,12,3,0
2150361.32,Nyagatare,web,8,6,0
832275.8,Kigali,mobile,15,1,0
1922673.39,Kigali,mobile,6,2,0
4534172.46,Kigali,web,5,4,0
693720.79,Nyagatare,mobile,15,8,0
3825259.4,Kigali,atm,4,3,0
236355.54,Kigali,web,4,3,0
1558741.91,Kigali,mobile,12,2,0
4234764.29,Nyagatare,pos,14,2,0
2225196.1,Kigali,web,16,5,0
3513618.86,Nyagatare,web,10,4,0
518157.02,Butare,web,13,2,0
3417286.99,Kigali,mobile,22,5,0
4095193.71,Butare,mobile,21,3,0
4026326.69,Butare,mobile,6,4,0
2194629.32,Kigali,mobile,8,3,0
4520753.92,Musanze,mobile,17,5,0
2875087.39,Butare,web,2,1,0
4089449.78,International,mobile,8,3,1
1067689.82,Butare,mobile,2,3,0
1051597.45,Musanze,atm,13,3,0
3771933.8,Rubavu,mobile,19,4,0
3233352.31,Butare,mobile,4,3,0
3381711.29,Musanze,web,15,2,0
1183233.13,Kigali,unknown,21,2,0
1998413.36,Kigali,mobile,17,1,0
1292269.26,Gisenyi,atm,5,5,0
341095.58,Rubavu,web,18,5,0
1020103.96,Gisenyi,mobile,12,3,0
4975823.89,Butare,mobile,6,2,0
1170592.71,Kigali,web,8,2,0
796886.54,Kigali,pos,20,2,0
3484535.55,Gisenyi,mobile,23,0,0
3010921.11,Kigali,mobile,21,1,0
3730192.32,Gisenyi,mobile,7,7,0
3268538.64,Kigali,unknown,19,3,0
1115355.48,Kigali,web,22,2,0
2504779.76,Kigali,mobile,11,3,0
883625.73,Kigali,mobile,8,2,0
1268062.87,Musanze,mobile,22,4,0
4934594.79,Butare,mobile,17,7,0
3643535.37,Kigali,unknown,20,0,0
3914360.95,Musanze,unknown,0,2,1
150780.77,Kigali,mobile,3,3,0
1910978.63,Gisenyi,mobile,8,3,0
2776466.76,Butare,mobile,8,4,0
748795.26,International,mobile,20,6,0
4242807.83,Kigali,unknown,15,2,0
698431.25,Kigali,pos,0,3,0
3182709.1,Kigali,web,16,0,0
2766159.44,Gisenyi,unknown,10,3,0
4246641.37,Kigali,atm,13,2,0
1559397.72,Kigali,mobile,13,3,0
1420776.5,Rubavu,pos,20,4,0
4232142.34,Kigali,web,2,0,1
1107418.5,Nyagatare,web,16,3,0
3730333.96,Butare,pos,3,3,1
956133.71,Butare,web,0,3,0
4378539.22,Kigali,mobile,9,3,0
4195398.18,Kigali,unknown,16,6,1
3937421.52,Butare,mobile,21,3,0
2457610.66,Butare,web,14,2,0
169679.19,Kigali,atm,6,5,0
662759.78,Musanze,mobile,19,1,0
2283297.21,Musanze,mobile,22,3,0
218716.4,Butare,mobile,18,1,0
317830.48,Kigali,pos,10,6,0
627956.44,Butare,web,3,1,0
1304603.06,Kigali,mobile,4,4,0
3746739.29,Kigali,unknown,18,1,0
240387.98,Kigali,mobile,21,4,0
4918205.16,Kigali,web,16,1,0
1369510.69,Kigali,web,17,2,0
1601328.79,Kigali,mobile,6,5,0
1239800.5,Nyagatare,atm,9,7,0
3012152.7,Kigali,mobile,20,4,0
97623.42,Kigali,mobile,13,4,0
468300.84,Butare,mobile,4,3,0
494337.81,Butare,pos,22,3,0
3322829.86,Kigali,mobile,10,7,0
1647943.93,Nyagatare,mobile,4,4,0
2187752.19,Kigali,web,9,5,0
4749891.78,Nyagatare,mobile,15,2,0
1000614.36,Kigali,mobile,10,4,0
351448.84,Kigali,web,19,6,0
2207395.44,International,unknown,13,3,1
820784.03,Butare,pos,6,1,0
723713.41,Nyagatare,mobile,9,1,0
2050955.35,Rubavu,web,6,2,0
3348420.95,Kigali,atm,4,4,0
1214638.08,Musanze,mobile,13,2,0
4379881.49,Kigali,mobile,7,4,0
1812558.51,Butare,pos,8,3,0
4670274.29,Kigali,mobile,4,4,0
2462230.19,Kigali,web,0,2,1
3633826.1,Musanze,mobile,19,1,0
4245159.79,Rubavu,mobile,23,2,1
2648834.51,Butare,web,6,6,0
4251692.09,Kigali,web,1,6,0
1890219.94,Kigali,atm,2,3,0
1817338.67,Rubavu,pos,23,5,0
